"Site","Tournament #","Buy-In","Tourney Start","Tourney End","My C Net Won","Hands","chipEV/tourney","Chips Won"
"iPoker Network","651177562","€18.60+€1.40","2021/06/24  2:44 pm","2021/06/24  2:52 pm","€60.00","31","271","1,000"
"iPoker Network","651177452","€18.60+€1.40","2021/06/24  2:41 pm","2021/06/24  2:48 pm","-€20.00","22","-211","-500"
"iPoker Network","651177466","€18.60+€1.40","2021/06/24  2:41 pm","2021/06/24  2:43 pm","-€20.00","4","-473","-500"
"iPoker Network","651177480","€18.60+€1.40","2021/06/24  2:40 pm","2021/06/24  2:45 pm","-€20.00","14","177","-500"
"iPoker Network","651176607","€18.60+€1.40","2021/06/24  2:37 pm","2021/06/24  2:39 pm","€20.00","6","764","1,000"
"iPoker Network","651176462","€18.60+€1.40","2021/06/24  2:35 pm","2021/06/24  2:40 pm","€20.00","17","616","1,000"
"iPoker Network","651176143","€18.60+€1.40","2021/06/24  2:32 pm","2021/06/24  2:36 pm","-€20.00","10","132","-500"
"iPoker Network","651177226","€18.60+€1.40","2021/06/24  2:31 pm","2021/06/24  2:40 pm","-€20.00","21","-940","-500"
"iPoker Network","651177210","€18.60+€1.40","2021/06/24  2:30 pm","2021/06/24  2:31 pm","€20.00","2","431","1,000"
"iPoker Network","651177236","€18.60+€1.40","2021/06/24  2:30 pm","2021/06/24  2:35 pm","-€20.00","19","403","-500"
"iPoker Network","651177136","€18.60+€1.40","2021/06/24  2:26 pm","2021/06/24  2:29 pm","-€20.00","9","-174","-500"
"iPoker Network","651177105","€18.60+€1.40","2021/06/24  2:25 pm","2021/06/24  2:29 pm","-€20.00","12","-288","-500"
"iPoker Network","651176111","€18.60+€1.40","2021/06/24  2:25 pm","2021/06/24  2:25 pm","-€20.00","2","-218","-500"
"iPoker Network","651176937","€18.60+€1.40","2021/06/24  2:25 pm","2021/06/24  2:30 pm","-€20.00","18","146","-500"
"iPoker Network","651175835","€18.60+€1.40","2021/06/24  1:35 pm","2021/06/24  1:41 pm","€20.00","19","740","1,000"
"iPoker Network","651175799","€18.60+€1.40","2021/06/24  1:33 pm","2021/06/24  1:37 pm","€20.00","9","337","1,000"
"iPoker Network","651175674","€18.60+€1.40","2021/06/24  1:30 pm","2021/06/24  1:34 pm","€60.00","11","548","1,000"
"iPoker Network","651175638","€18.60+€1.40","2021/06/24  1:29 pm","2021/06/24  1:39 pm","€60.00","28","277","1,000"
"iPoker Network","651174911","€18.60+€1.40","2021/06/24  1:26 pm","2021/06/24  1:33 pm","€40.00","19","108","1,000"
"iPoker Network","651175473","€18.60+€1.40","2021/06/24  1:23 pm","2021/06/24  1:25 pm","-€20.00","5","322","-500"
"iPoker Network","651175394","€18.60+€1.40","2021/06/24  1:21 pm","2021/06/24  1:29 pm","-€20.00","18","-275","-500"
"iPoker Network","651175392","€18.60+€1.40","2021/06/24  1:21 pm","2021/06/24  1:28 pm","-€20.00","30","-55","-500"
"iPoker Network","651175328","€18.60+€1.40","2021/06/24  1:19 pm","2021/06/24  1:22 pm","-€20.00","11","-263","-500"
"iPoker Network","651175232","€18.60+€1.40","2021/06/24  1:15 pm","2021/06/24  1:19 pm","-€20.00","13","-356","-500"
"iPoker Network","651174479","€18.60+€1.40","2021/06/24  1:15 pm","2021/06/24  1:20 pm","€40.00","18","126","1,000"
"iPoker Network","651173647","€18.60+€1.40","2021/06/24  1:13 pm","2021/06/24  1:17 pm","-€20.00","16","-63","-500"
"iPoker Network","651173359","€18.60+€1.40","2021/06/24  1:13 pm","2021/06/24  1:14 pm","-€20.00","5","-280","-500"
"iPoker Network","651174782","€18.60+€1.40","2021/06/24  1:07 pm","2021/06/24  1:13 pm","-€20.00","21","-229","-500"
"iPoker Network","651174949","€18.60+€1.40","2021/06/24  1:06 pm","2021/06/24  1:12 pm","€20.00","23","358","1,000"
"iPoker Network","651174941","€18.60+€1.40","2021/06/24  1:06 pm","2021/06/24  1:12 pm","€40.00","22","549","1,000"
"iPoker Network","651174112","€18.60+€1.40","2021/06/24 12:39 pm","2021/06/24 12:42 pm","€20.00","9","1,000","1,000"
"iPoker Network","651174052","€18.60+€1.40","2021/06/24 12:38 pm","2021/06/24 12:46 pm","-€20.00","30","-38","-500"
"iPoker Network","651174066","€18.60+€1.40","2021/06/24 12:38 pm","2021/06/24 12:42 pm","-€20.00","14","-155","-500"
"iPoker Network","651173976","€18.60+€1.40","2021/06/24 12:35 pm","2021/06/24 12:36 pm","-€20.00","3","-221","-500"
"iPoker Network","651173872","€18.60+€1.40","2021/06/24 12:34 pm","2021/06/24 12:38 pm","-€20.00","12","-93","-500"
"iPoker Network","651173422","€18.60+€1.40","2021/06/24 12:33 pm","2021/06/24 12:38 pm","-€20.00","15","-377","-500"
"iPoker Network","651173729","€18.60+€1.40","2021/06/24 12:29 pm","2021/06/24 12:34 pm","-€20.00","14","-253","-500"
"iPoker Network","651173530","€18.60+€1.40","2021/06/24 12:25 pm","2021/06/24 12:32 pm","-€20.00","23","-43","-500"
"iPoker Network","651173417","€18.60+€1.40","2021/06/24 12:24 pm","2021/06/24 12:26 pm","-€20.00","8","-108","-500"
"iPoker Network","651173509","€18.60+€1.40","2021/06/24 12:23 pm","2021/06/24 12:28 pm","-€20.00","21","339","-500"
"iPoker Network","651173351","€18.60+€1.40","2021/06/24 12:20 pm","2021/06/24 12:24 pm","-€20.00","17","32","-500"
"iPoker Network","651173233","€18.60+€1.40","2021/06/24 12:17 pm","2021/06/24 12:19 pm","€40.00","9","132","1,000"
"iPoker Network","651172909","€18.60+€1.40","2021/06/24 12:11 pm","2021/06/24 12:13 pm","-€20.00","6","8","-500"
"iPoker Network","651173001","€18.60+€1.40","2021/06/24 12:10 pm","2021/06/24 12:22 pm","€60.00","44","-77","1,000"
"iPoker Network","651172995","€18.60+€1.40","2021/06/24 12:10 pm","2021/06/24 12:16 pm","€40.00","13","204","1,000"
"iPoker Network","651171680","€18.60+€1.40","2021/06/24 11:43 am","2021/06/24 11:49 am","€60.00","18","792","1,000"
"iPoker Network","651171478","€18.60+€1.40","2021/06/24 11:41 am","2021/06/24 11:46 am","-€20.00","12","252","-500"
"iPoker Network","651171472","€18.60+€1.40","2021/06/24 11:40 am","2021/06/24 11:42 am","-€20.00","10","-43","-500"
"iPoker Network","651171069","€18.60+€1.40","2021/06/24 11:39 am","2021/06/24 11:45 am","€40.00","16","642","1,000"
"iPoker Network","651171028","€18.60+€1.40","2021/06/24 11:33 am","2021/06/24 11:38 am","-€20.00","17","-377","-500"
"iPoker Network","651171091","€18.60+€1.40","2021/06/24 11:33 am","2021/06/24 11:38 am","€20.00","14","126","1,000"
"iPoker Network","651170142","€18.60+€1.40","2021/06/24 11:30 am","2021/06/24 11:38 am","€60.00","24","330","1,000"
"iPoker Network","651170685","€18.60+€1.40","2021/06/24 11:27 am","2021/06/24 11:30 am","-€20.00","6","-221","-500"
"iPoker Network","651170634","€18.60+€1.40","2021/06/24 11:26 am","2021/06/24 11:27 am","-€20.00","2","-39","-500"
"iPoker Network","651170620","€18.60+€1.40","2021/06/24 11:26 am","2021/06/24 11:32 am","€60.00","17","153","1,000"
"iPoker Network","651170588","€18.60+€1.40","2021/06/24 11:26 am","2021/06/24 11:28 am","€20.00","12","8","1,000"
"iPoker Network","651170241","€18.60+€1.40","2021/06/24 11:20 am","2021/06/24 11:25 am","€20.00","13","-320","1,000"
"iPoker Network","651170150","€18.60+€1.40","2021/06/24 11:20 am","2021/06/24 11:26 am","-€20.00","19","460","-500"
"iPoker Network","651170077","€18.60+€1.40","2021/06/24 11:19 am","2021/06/24 11:24 am","€60.00","15","529","1,000"
"iPoker Network","651169786","€18.60+€1.40","2021/06/24 11:15 am","2021/06/24 11:17 am","-€20.00","7","-466","-500"
"iPoker Network","651169434","€18.60+€1.40","2021/06/24 11:15 am","2021/06/24 11:19 am","-€20.00","13","557","-500"
"iPoker Network","651169842","€18.60+€1.40","2021/06/24 11:15 am","2021/06/24 11:18 am","-€20.00","9","-156","-500"
"iPoker Network","651167849","€18.60+€1.40","2021/06/24 10:50 am","2021/06/24 10:52 am","-€20.00","5","-277","-500"
"iPoker Network","651167556","€18.60+€1.40","2021/06/24 10:48 am","2021/06/24 10:55 am","-€20.00","26","291","-500"
"iPoker Network","651167514","€18.60+€1.40","2021/06/24 10:46 am","2021/06/24 10:50 am","€40.00","9","602","1,000"
"iPoker Network","651167387","€18.60+€1.40","2021/06/24 10:46 am","2021/06/24 10:46 am","-€20.00","1","34","-500"
"iPoker Network","651166921","€18.60+€1.40","2021/06/24 10:40 am","2021/06/24 10:50 am","-€20.00","26","-103","-500"
"iPoker Network","651166896","€18.60+€1.40","2021/06/24 10:40 am","2021/06/24 10:46 am","-€20.00","19","-369","-500"
"iPoker Network","651166828","€18.60+€1.40","2021/06/24 10:40 am","2021/06/24 10:45 am","-€20.00","17","-259","-500"
"iPoker Network","651166602","€18.60+€1.40","2021/06/24 10:37 am","2021/06/24 10:39 am","-€20.00","5","57","-500"
"iPoker Network","651166441","€18.60+€1.40","2021/06/24 10:36 am","2021/06/24 10:39 am","-€20.00","8","129","-500"
"iPoker Network","651166218","€18.60+€1.40","2021/06/24 10:34 am","2021/06/24 10:36 am","-€20.00","5","248","-500"
"iPoker Network","651166170","€18.60+€1.40","2021/06/24 10:33 am","2021/06/24 10:39 am","-€20.00","13","-790","-500"
"iPoker Network","651165913","€18.60+€1.40","2021/06/24 10:31 am","2021/06/24 10:35 am","€60.00","15","804","1,000"
"iPoker Network","651165690","€18.60+€1.40","2021/06/24 10:28 am","2021/06/24 10:33 am","€20.00","10","570","1,000"
"iPoker Network","651165479","€20.00+€0.00","2021/06/24 10:26 am","2021/06/24 10:32 am","€20.00","12","166","1,000"
